378141890,no
378631638,no
379105003,no
379788956,no
381473172,no
383172100,no
383969490,no
38491793,no
385653319,no
386476845,no
388548860,no
388954439,no
392212926,no
39302253,no
394071031,no
39421810,no
39523927,no
396124818,no
397178030,no
397229449,no
397959414,no
398195822,no
400102541,no
40238442,no
402773803,no
406532392,no
407859240,no
408471520,no
409283000,no
40963532,no
413013544,no
414880279,no
416176737,no
416194481,no
417505730,no
41995792,no
421381881,no
42281893,no
424127411,no
425582136,no
426626712,no
42727721,no
430874753,no
432907025,no
435133777,no
435706689,no
439558261,no
439918064,no
44126879,no
444014715,no
449149464,no
449851043,no
450501824,no
45186550,no
45435232,no
457396696,no
45852412,no
459038436,no
463879453,no
466437332,no
466573023,no
466830560,no
471883181,no
472540582,no
474261307,no
47444595,no
475095014,no
476198632,no
477557056,no
47788588,no
478935434,no
485735649,no
486776302,no
487055550,no
488386309,no
492318864,no
493669104,no
495033499,no
498020199,no
49971708,no
510169788,no
51477438,no
516688031,no
51734146,no
51750770,no
52002602,no
52041580,no
521643260,no
522238952,no
534133442,no
535261898,no
535626285,no
53732896,no
538078599,no
544502726,no
548026002,no
549083090,no
556089510,no
556367532,no
562949320,no
568596507,no
570687929,no
571079059,no
576280834,no
578851570,no
579304753,no
580920374,no
58157213,no
584044495,no
58432995,no
585162231,no
585764207,no
58730899,no
587665915,no
588625768,no
592066202,no
592118626,no
595573699,no
599428462,no
599662083,no
600525547,no
60286033,no
603994304,no
604472778,no
604536035,no
608137849,no
61004635,no
6120542,no
613403533,no
614370162,no
616610342,no
61781260,no
61959361,no
62000400,no
620812213,no
620893984,no
621209381,no
621385365,no
6234742,no
62513246,no
627818858,no
63133988,no
63163290,no
635087382,no
66167252,no
68258661,no
69263756,no
705429420,no
70577215,no
71262814,no
720863408,no
720985330,no
72304671,no
724623284,no
7334692,no
733842308,no
739333790,no
742827512,no
745882117,no
75649456,no
759797900,no
77188973,no
772038925,no
77220402,no
776537682,no
779053202,no
77981490,no
78013078,no
783313398,no
78604926,no
79012964,no
79167671,no
798727776,no
80091326,no
804595556,no
811726350,no
81367969,no
81586193,no
820205911,no
822078666,no
825594625,no
825875748,no
82622770,no
835608547,no
83604977,no
838328323,no
840218617,no
84290935,no
849287784,no
851187234,no
85159991,no
854300587,no
857083892,no
85873818,no
86170779,no
861884881,no
864654666,no
86506756,no
8680202,no
86988306,no
870241308,no
87032917,no
875231172,no
880165526,no
88059720,no
891237457,no
894180960,no
89433348,no
897733160,no
900063355,no
90427000,no
90432690,no
904394432,no
90485515,no
90628610,no
91786287,no
923665572,no
928325096,no
92991303,no
931837213,no
935808188,no
93952320,no
946899301,no
956840192,no
96383253,no
96829664,no
974556326,no
97838508,no
995321772,no
1002174228,yes
1011669258,yes
103554348,yes
1035994969,yes
103991849,yes
104564420,yes
104959028,yes
105254167,yes
107146701,yes
1074295201,yes
109988830,yes
110049491,yes
1101017389,yes
1112962579,yes
112465255,yes
1129227302,yes
1130662165,yes
1134126883,yes
114940732,yes
1154391024,yes
1157241084,yes
1163281656,yes
1163337457,yes
1163403457,yes
1175227584,yes
118067157,yes
1193728722,yes
119388872,yes
120417154,yes
121121834,yes
1215001998,yes
1223048810,yes
1228300466,yes
12366,yes
1247294496,yes
125054097,yes
125409099,yes
12565012,yes
1259122477,yes
1265546330,yes
127551563,yes
127817836,yes
1280540822,yes
128254845,yes
1291359193,yes
1305395556,yes
131282783,yes
132540923,yes
133434802,yes
1342874348,yes
1346477221,yes
13496142,yes
1351218170,yes
1351512662,yes
1359681858,yes
1363906154,yes
1367263723,yes
1370080964,yes
137092309,yes
13748562,yes
1392824833,yes
139511926,yes
1401525408,yes
1408582154,yes
1410189290,yes
1418492154,yes
1420842073,yes
1430588870,yes
1440507283,yes
1443148260,yes
1445989952,yes
145233891,yes
1459595658,yes
145977537,yes
14620853,yes
1465604521,yes
1468402370,yes
1470670207,yes
14724560,yes
14734993,yes
1475760522,yes
1477174994,yes
14900407,yes
14935530,yes
149971022,yes
150573390,yes
150710454,yes
151137311,yes
1519833840,yes
1525198951,yes
1530835490,yes
15366491,yes
153890082,yes
1539047286,yes
1539581166,yes
1546199575,yes
154950032,yes
1552831,yes
155314599,yes
1558203038,yes
1567819692,yes
157096744,yes
1577930821,yes
15788636,yes
157958467,yes
1581439866,yes
1582970036,yes
15881996,yes
159061464,yes
15971748,yes
1601720072,yes
1601735293,yes
1605310464,yes
1607272472,yes
16075985,yes
160879328,yes
160952087,yes
1617744632,yes
1620613363,yes
16278193,yes
167712338,yes
168175477,yes
168687116,yes
1688767195,yes
1696706299,yes
1719377208,yes
1723859802,yes
1725737340,yes
1733095208,yes
173490927,yes
175736280,yes
17674440,yes
17736588,yes
178300394,yes
178781252,yes
1792220934,yes
18021754,yes
18031814,yes
180491008,yes
180774881,yes
18098681,yes
18199849,yes
182017791,yes
18203636,yes
18350372,yes
184780895,yes
184851028,yes
1849373684,yes
1854262416,yes
18568006,yes
186469395,yes
186591736,yes
1866571064,yes
1878690169,yes
1880987748,yes
1886164202,yes
1889400228,yes
190328594,yes
1904980920,yes
191194989,yes
1915626110,yes
194364678,yes
194555594,yes
19469224,yes
19471245,yes
19472263,yes
195443136,yes
1958423028,yes
197124043,yes
1976525881,yes
19773755,yes
1979472571,yes
20157839,yes
20165841,yes
20207267,yes
20207633,yes
20358219,yes
20396635,yes
20432582,yes
20507412,yes
20513793,yes
205293064,yes
20638174,yes
207471475,yes
20798339,yes
20818994,yes
20852236,yes
20853678,yes
208604245,yes
209172206,yes
20938985,yes
20972908,yes
210446472,yes
21076225,yes
21125405,yes
21142992,yes
21341812,yes
213699902,yes
214419123,yes
2149239900,yes
2149998280,yes
215394809,yes
21564766,yes
216326844,yes
21665031,yes
2168447951,yes
217064406,yes
2174269755,yes
218248789,yes
2184401304,yes
218635177,yes
2188982092,yes
219298196,yes
219345607,yes
219716235,yes
2198068345,yes
2202051812,yes
2203018400,yes
2203191421,yes
2203968786,yes
2204631370,yes
2204754486,yes
2205386834,yes
2211318822,yes
2212933363,yes
221333349,yes
2216273484,yes
222029033,yes
222098610,yes
2222214463,yes
2224876970,yes
222500886,yes
222513353,yes
22277983,yes
223534368,yes
22418196,yes
22474599,yes
2250039505,yes
2260666053,yes
226892005,yes
2278059377,yes
2279806839,yes
22799312,yes
2293372746,yes
2301517777,yes
2301973815,yes
2303560204,yes
23056912,yes
2313681158,yes
2315316162,yes
2315823672,yes
2316187442,yes
2316946782,yes
2317306633,yes
2317523016,yes
23216412,yes
2322931310,yes
2323084572,yes
2324005495,yes
23248500,yes
2327055836,yes
2328640153,yes
2328732056,yes
2332738888,yes
23335149,yes
23364828,yes
2336580721,yes
2338393885,yes
233919443,yes
2341107763,yes
2349130974,yes
2350894955,yes
2354933670,yes
2358187928,yes
2360789178,yes
2367212396,yes
236786367,yes
236787450,yes
2376293801,yes
2392514942,yes
2396520638,yes
24069453,yes
241049838,yes
2414871671,yes
2419312465,yes
24212161,yes
242697702,yes
242772056,yes
2429101869,yes
243191686,yes
2435936862,yes
243628984,yes
2436634247,yes
24385963,yes
2439114597,yes
2441722068,yes
244944279,yes
2451896412,yes
245526365,yes
2455487819,yes
2458521656,yes
2463171458,yes
2466363986,yes
247056057,yes
2472387031,yes
2472785666,yes
2476011938,yes
24769234,yes
247912274,yes
2481866388,yes
2482558885,yes
248404875,yes
24867563,yes
2489319474,yes
24898317,yes
24956690,yes
249585285,yes
2496793029,yes
2502710899,yes
2505190266,yes
251219812,yes
2527022444,yes
2527418946,yes
252804071,yes
2531046925,yes
2532705130,yes
253297862,yes
2539480417,yes
2543418720,yes
2552842140,yes
2556795883,yes
257023773,yes
2573663955,yes
258403587,yes
2588262488,yes
259202297,yes
2596540171,yes
25980236,yes
2603655852,yes
2606140412,yes
26320600,yes
263347649,yes
2634216615,yes
2635350359,yes
264408558,yes
264918736,yes
265556549,yes
26597046,yes
2669170232,yes
267967857,yes
2680772019,yes
269398073,yes
269473981,yes
271040728,yes
271431799,yes
2720002124,yes
2725295332,yes
2737898747,yes
2737962934,yes
274021172,yes
27404391,yes
2744827658,yes
275134400,yes
275240000,yes
275625663,yes
276038918,yes
27631507,yes
2764204317,yes
276868661,yes
276910771,yes
2771315359,yes
2772074549,yes
2777765175,yes
2777858775,yes
2782356277,yes
2786102876,yes
27868883,yes
278718763,yes
2788284379,yes
279038007,yes
2796290905,yes
2798558918,yes
280673094,yes
28135387,yes
2815549778,yes
2821763701,yes
282786961,yes
286903201,yes
287592429,yes
292382831,yes
29321919,yes
294875779,yes
295130693,yes
295354866,yes
297626774,yes
298538540,yes
300273529,yes
30033471,yes
301140353,yes
302527616,yes
303318265,yes
307091731,yes
308677137,yes
30882183,yes
30902637,yes
30972448,yes
309848622,yes
310811114,yes
310859323,yes
31299313,yes
313405431,yes
313461616,yes
31373289,yes
314767345,yes
315291630,yes
317785704,yes
321976551,yes
324354479,yes
32862668,yes
329161047,yes
330248642,yes
334256965,yes
334546160,yes
340296496,yes
342770193,yes
342930414,yes
342930884,yes
347727492,yes
348606060,yes
34893439,yes
350944947,yes
351198052,yes
351552666,yes
35230507,yes
353568238,yes
355199056,yes
357430585,yes
358579266,yes
362995057,yes
366601416,yes
367437529,yes
368992679,yes
371192995,yes
374460050,yes
374689006,yes
376364186,yes
376424845,yes
37705734,yes
388552752,yes
388869738,yes
392952084,yes
393481386,yes
394005819,yes
395561046,yes
395920835,yes
396409879,yes
39836685,yes
398857605,yes
400205467,yes
404123976,yes
408115336,yes
408648865,yes
411639749,yes
412413638,yes
41337329,yes
414243717,yes
415883007,yes
427687855,yes
429996133,yes
431241873,yes
43174304,yes
4324361,yes
436813491,yes
438741861,yes
440767726,yes
441235061,yes
444230899,yes
448411180,yes
451689826,yes
458707143,yes
459235678,yes
46156948,yes
46609085,yes
467643395,yes
475197860,yes
477142707,yes
479581321,yes
481254106,yes
482464829,yes
484787060,yes
484935028,yes
485076559,yes
485848786,yes
486449660,yes
489391898,yes
490332040,yes
497073938,yes
499595689,yes
506453372,yes
507457893,yes
510015226,yes
510051777,yes
513161586,yes
51818669,yes
52730426,yes
527323227,yes
52821876,yes
536430317,yes
547944161,yes
551146276,yes
554016159,yes
556959797,yes
557801745,yes
558865007,yes
564564267,yes
564781329,yes
564842119,yes
573110380,yes
57342857,yes
573733708,yes
57891388,yes
579143949,yes
57923270,yes
58311658,yes
58421605,yes
584219427,yes
584826171,yes
58752796,yes
587665915,yes
58890818,yes
592702432,yes
593619733,yes
59572157,yes
59741138,yes
601027329,yes
60164463,yes
601852634,yes
601967241,yes
602314432,yes
602830794,yes
604698681,yes
60633500,yes
606753696,yes
609736000,yes
610253301,yes
610800240,yes
613488517,yes
617542544,yes
617590047,yes
618379349,yes
624557599,yes
626147451,yes
635087382,yes
63807868,yes
64720079,yes
65204457,yes
65579496,yes
65909968,yes
66021360,yes
66202912,yes
66444899,yes
67584956,yes
67888816,yes
69311798,yes
701505314,yes
707053500,yes
71251214,yes
714037045,yes
719002381,yes
719564421,yes
722127506,yes
72608473,yes
726714439,yes
731152472,yes
734310781,yes
734689412,yes
741310632,yes
741315271,yes
743800592,yes
745049563,yes
745396010,yes
74991775,yes
7503162,yes
752148270,yes
75772802,yes
77821953,yes
794208517,yes
797881488,yes
798467017,yes
80984948,yes
81302916,yes
813454717,yes
81822463,yes
84124227,yes
84300214,yes
847263554,yes
847583184,yes
85350124,yes
853737360,yes
85828870,yes
87042099,yes
891939750,yes
89353707,yes
893759190,yes
908911448,yes
910755049,yes
91457190,yes
91612366,yes
932563111,yes
94421751,yes
947716758,yes
952075129,yes
953358234,yes
96213438,yes
966771775,yes
98969650,yes
99120122,yes
